names,links,category
Milena Pavlović-Barili,https://en.wikipedia.org//wiki/Milena_Pavlovi%C4%87-Barili,List_of_20th-century_women_artists
Irene Rice Pereira,https://en.wikipedia.org//wiki/Irene_Rice_Pereira,List_of_20th-century_women_artists
Dorothy Wagner Puccinelli,https://en.wikipedia.org//wiki/Dorothy_Wagner_Puccinelli,List_of_20th-century_women_artists
Alice Rahon,https://en.wikipedia.org//wiki/Alice_Rahon,List_of_20th-century_women_artists
Margaretha Reichardt,https://en.wikipedia.org//wiki/Margaretha_Reichardt,List_of_20th-century_women_artists
Leni Riefenstahl,https://en.wikipedia.org//wiki/Leni_Riefenstahl,List_of_20th-century_women_artists
Louise Emerson Ronnebeck,https://en.wikipedia.org//wiki/Louise_Emerson_Ronnebeck,List_of_20th-century_women_artists
Stella Schmolle,https://en.wikipedia.org//wiki/Stella_Schmolle,List_of_20th-century_women_artists
Ethel Schwabacher,https://en.wikipedia.org//wiki/Ethel_Schwabacher,List_of_20th-century_women_artists
Bernarda Bryson Shahn,https://en.wikipedia.org//wiki/Bernarda_Bryson_Shahn,List_of_20th-century_women_artists
Jessamine Shumate,https://en.wikipedia.org//wiki/Jessamine_Shumate,List_of_20th-century_women_artists
Elena Skuin,https://en.wikipedia.org//wiki/Elena_Skuin,List_of_20th-century_women_artists
Mary Tillman Smith,https://en.wikipedia.org//wiki/Mary_Tillman_Smith,List_of_20th-century_women_artists
Sultana Suruzhon,https://en.wikipedia.org//wiki/Sultana_Suruzhon,List_of_20th-century_women_artists
Lenore Tawney,https://en.wikipedia.org//wiki/Lenore_Tawney,List_of_20th-century_women_artists
Ilse Weber,https://en.wikipedia.org//wiki/Ilse_Weber,List_of_20th-century_women_artists
Thelma Frazier Winter,https://en.wikipedia.org//wiki/Thelma_Frazier_Winter,List_of_20th-century_women_artists
Henriette Wyeth,https://en.wikipedia.org//wiki/Henriette_Wyeth,List_of_20th-century_women_artists
Maria Zubreeva,https://en.wikipedia.org//wiki/Maria_Zubreeva,List_of_20th-century_women_artists
Ida Abelman,https://en.wikipedia.org//wiki/Ida_Abelman,List_of_20th-century_women_artists
Taisia Afonina,https://en.wikipedia.org//wiki/Taisia_Afonina,List_of_20th-century_women_artists
Eileen Aldridge,https://en.wikipedia.org//wiki/Eileen_Aldridge,List_of_20th-century_women_artists
Evgenia Antipova,https://en.wikipedia.org//wiki/Evgenia_Antipova,List_of_20th-century_women_artists
Eve Arnold,https://en.wikipedia.org//wiki/Eve_Arnold,List_of_20th-century_women_artists
Gwen Barnard,https://en.wikipedia.org//wiki/Gwen_Barnard,List_of_20th-century_women_artists
Semiha Berksoy,https://en.wikipedia.org//wiki/Semiha_Berksoy,List_of_20th-century_women_artists
Louise Bourgeois,https://en.wikipedia.org//wiki/Louise_Bourgeois,List_of_20th-century_women_artists
Doris Blair,https://en.wikipedia.org//wiki/Doris_Blair,List_of_20th-century_women_artists
Harriet Bogart,https://en.wikipedia.org//wiki/Harriet_Bogart,List_of_20th-century_women_artists
Eden Box,https://en.wikipedia.org//wiki/Eden_Box,List_of_20th-century_women_artists
Leonora Carrington,https://en.wikipedia.org//wiki/Leonora_Carrington,List_of_20th-century_women_artists
Elizabeth Catlett,https://en.wikipedia.org//wiki/Elizabeth_Catlett,List_of_20th-century_women_artists
Chien-Ying Chang,https://en.wikipedia.org//wiki/Chien-Ying_Chang,List_of_20th-century_women_artists
Malvina Cheek,https://en.wikipedia.org//wiki/Malvina_Cheek,List_of_20th-century_women_artists
Helen Cordero,https://en.wikipedia.org//wiki/Helen_Cordero,List_of_20th-century_women_artists
Maya Deren,https://en.wikipedia.org//wiki/Maya_Deren,List_of_20th-century_women_artists
Yvonne Drewry,https://en.wikipedia.org//wiki/Yvonne_Drewry,List_of_20th-century_women_artists
Jane Frank,https://en.wikipedia.org//wiki/Jane_Frank,List_of_20th-century_women_artists
Rosalie Gascoigne,https://en.wikipedia.org//wiki/Rosalie_Gascoigne,List_of_20th-century_women_artists
Wilhelmina McAlpin Godfrey,https://en.wikipedia.org//wiki/Wilhelmina_McAlpin_Godfrey,List_of_20th-century_women_artists
Riva Helfond,https://en.wikipedia.org//wiki/Riva_Helfond,List_of_20th-century_women_artists
Nora Heysen,https://en.wikipedia.org//wiki/Nora_Heysen,List_of_20th-century_women_artists
Erlund Hudson,https://en.wikipedia.org//wiki/Erlund_Hudson,List_of_20th-century_women_artists
Tove Jansson,https://en.wikipedia.org//wiki/Tove_Jansson,List_of_20th-century_women_artists
Corita Kent,https://en.wikipedia.org//wiki/Corita_Kent,List_of_20th-century_women_artists
Gwendolyn Knight,https://en.wikipedia.org//wiki/Gwendolyn_Knight,List_of_20th-century_women_artists
Gunhild Kristensen,https://en.wikipedia.org//wiki/Gunhild_Kristensen,List_of_20th-century_women_artists
Jacqueline Lamba,https://en.wikipedia.org//wiki/Jacqueline_Lamba,List_of_20th-century_women_artists
Maria Lassnig,https://en.wikipedia.org//wiki/Maria_Lassnig,List_of_20th-century_women_artists
Miriam Laufer,https://en.wikipedia.org//wiki/Miriam_Laufer,List_of_20th-century_women_artists
Helen Levitt,https://en.wikipedia.org//wiki/Helen_Levitt,List_of_20th-century_women_artists
Ethel Magafan,https://en.wikipedia.org//wiki/Ethel_Magafan,List_of_20th-century_women_artists
Beatrice Mandelman,https://en.wikipedia.org//wiki/Beatrice_Mandelman,List_of_20th-century_women_artists
Louisa Matthíasdóttir,https://en.wikipedia.org//wiki/Louisa_Matth%C3%ADasd%C3%B3ttir,List_of_20th-century_women_artists
Mona Moore,https://en.wikipedia.org//wiki/Mona_Moore,List_of_20th-century_women_artists
Hilda Grossman Morris,https://en.wikipedia.org//wiki/Hilda_Grossman_Morris,List_of_20th-century_women_artists
Meret Oppenheim,https://en.wikipedia.org//wiki/Meret_Oppenheim,List_of_20th-century_women_artists
Juliet Pannett,https://en.wikipedia.org//wiki/Juliet_Pannett,List_of_20th-century_women_artists
Tuulikki Pietilä,https://en.wikipedia.org//wiki/Tuulikki_Pietil%C3%A4,List_of_20th-century_women_artists
Lilo Rasch-Naegele,https://en.wikipedia.org//wiki/Lilo_Rasch-Naegele,List_of_20th-century_women_artists
Ruth Ray,https://en.wikipedia.org//wiki/Ruth_Ray,List_of_20th-century_women_artists
Miriam C. Rice,https://en.wikipedia.org//wiki/Miriam_C._Rice,List_of_20th-century_women_artists
Maria Rudnitskaya,https://en.wikipedia.org//wiki/Maria_Rudnitskaya,List_of_20th-century_women_artists
Charlotte Salomon,https://en.wikipedia.org//wiki/Charlotte_Salomon,List_of_20th-century_women_artists
Clara Sherman,https://en.wikipedia.org//wiki/Clara_Sherman,List_of_20th-century_women_artists
Nadezhda Shteinmiller,https://en.wikipedia.org//wiki/Nadezhda_Shteinmiller,List_of_20th-century_women_artists
Thelma Johnson Streat,https://en.wikipedia.org//wiki/Thelma_Johnson_Streat,List_of_20th-century_women_artists
Hedda Sterne,https://en.wikipedia.org//wiki/Hedda_Sterne,List_of_20th-century_women_artists
Dorothea Tanning,https://en.wikipedia.org//wiki/Dorothea_Tanning,List_of_20th-century_women_artists
Domicėlė Tarabildienė,https://en.wikipedia.org//wiki/Domic%C4%97l%C4%97_Tarabildien%C4%97,List_of_20th-century_women_artists
Gerda Taro,https://en.wikipedia.org//wiki/Gerda_Taro,List_of_20th-century_women_artists
Anya Teixeira,https://en.wikipedia.org//wiki/Anya_Teixeira,List_of_20th-century_women_artists
Elsa Thiemann,https://en.wikipedia.org//wiki/Elsa_Thiemann,List_of_20th-century_women_artists
Bridget Bate Tichenor,https://en.wikipedia.org//wiki/Bridget_Bate_Tichenor,List_of_20th-century_women_artists
Pablita Velarde,https://en.wikipedia.org//wiki/Pablita_Velarde,List_of_20th-century_women_artists
Marion Post Wolcott,https://en.wikipedia.org//wiki/Marion_Post_Wolcott,List_of_20th-century_women_artists
Joan Elizabeth Woollard,https://en.wikipedia.org//wiki/Joan_Elizabeth_Woollard,List_of_20th-century_women_artists
Carla Accardi,https://en.wikipedia.org//wiki/Carla_Accardi,List_of_20th-century_women_artists
Etel Adnan,https://en.wikipedia.org//wiki/Etel_Adnan,List_of_20th-century_women_artists
Ida Applebroog,https://en.wikipedia.org//wiki/Ida_Applebroog,List_of_20th-century_women_artists
Diane Arbus,https://en.wikipedia.org//wiki/Diane_Arbus,List_of_20th-century_women_artists
Pamela Ascherson,https://en.wikipedia.org//wiki/Pamela_Ascherson,List_of_20th-century_women_artists
Alice Baber,https://en.wikipedia.org//wiki/Alice_Baber,List_of_20th-century_women_artists
Jo Baer,https://en.wikipedia.org//wiki/Jo_Baer,List_of_20th-century_women_artists
Irina Baldina,https://en.wikipedia.org//wiki/Irina_Baldina,List_of_20th-century_women_artists
Hannelore Baron,https://en.wikipedia.org//wiki/Hannelore_Baron,List_of_20th-century_women_artists
Lavinia Bazhbeuk-Melikyan,https://en.wikipedia.org//wiki/Lavinia_Bazhbeuk-Melikyan,List_of_20th-century_women_artists
Edith Birkin,https://en.wikipedia.org//wiki/Edith_Birkin,List_of_20th-century_women_artists
Zlata Bizova,https://en.wikipedia.org//wiki/Zlata_Bizova,List_of_20th-century_women_artists
Nell Blaine,https://en.wikipedia.org//wiki/Nell_Blaine,List_of_20th-century_women_artists
Sandra Blow,https://en.wikipedia.org//wiki/Sandra_Blow,List_of_20th-century_women_artists
Druie Bowett,https://en.wikipedia.org//wiki/Druie_Bowett,List_of_20th-century_women_artists
Geta Bratescu,https://en.wikipedia.org//wiki/Geta_Bratescu,List_of_20th-century_women_artists
Fanny Brennan,https://en.wikipedia.org//wiki/Fanny_Brennan,List_of_20th-century_women_artists
Esther Bubley,https://en.wikipedia.org//wiki/Esther_Bubley,List_of_20th-century_women_artists
Crucita Calabaza,https://en.wikipedia.org//wiki/Crucita_Calabaza,List_of_20th-century_women_artists
Jean Cooke,https://en.wikipedia.org//wiki/Jean_Cooke,List_of_20th-century_women_artists
Marie Cosindas,https://en.wikipedia.org//wiki/Marie_Cosindas,List_of_20th-century_women_artists
Amanda Crowe,https://en.wikipedia.org//wiki/Amanda_Crowe,List_of_20th-century_women_artists
Jay DeFeo,https://en.wikipedia.org//wiki/Jay_DeFeo,List_of_20th-century_women_artists
Lois Dodd,https://en.wikipedia.org//wiki/Lois_Dodd,List_of_20th-century_women_artists
Mavis Doering,https://en.wikipedia.org//wiki/Mavis_Doering,List_of_20th-century_women_artists
Rosalyn Drexler,https://en.wikipedia.org//wiki/Rosalyn_Drexler,List_of_20th-century_women_artists
Monir Shahroudy Farmanfarmaian,https://en.wikipedia.org//wiki/Monir_Shahroudy_Farmanfarmaian,List_of_20th-century_women_artists
Lilly Fenichel,https://en.wikipedia.org//wiki/Lilly_Fenichel,List_of_20th-century_women_artists
Jackie Ferrara,https://en.wikipedia.org//wiki/Jackie_Ferrara,List_of_20th-century_women_artists
Mary Fitzpayne,https://en.wikipedia.org//wiki/Mary_Fitzpayne,List_of_20th-century_women_artists
Victorine Foot,https://en.wikipedia.org//wiki/Victorine_Foot,List_of_20th-century_women_artists
Helen Frankenthaler,https://en.wikipedia.org//wiki/Helen_Frankenthaler,List_of_20th-century_women_artists
Jane Freilicher,https://en.wikipedia.org//wiki/Jane_Freilicher,List_of_20th-century_women_artists
Sonia Gechtoff,https://en.wikipedia.org//wiki/Sonia_Gechtoff,List_of_20th-century_women_artists
Mokarrameh Ghanbari,https://en.wikipedia.org//wiki/Mokarrameh_Ghanbari,List_of_20th-century_women_artists
Edie McKee Harper,https://en.wikipedia.org//wiki/Edie_McKee_Harper,List_of_20th-century_women_artists
Grace Hartigan,https://en.wikipedia.org//wiki/Grace_Hartigan,List_of_20th-century_women_artists
Pati Hill,https://en.wikipedia.org//wiki/Pati_Hill,List_of_20th-century_women_artists
Mansooreh Hosseini,https://en.wikipedia.org//wiki/Mansooreh_Hosseini,List_of_20th-century_women_artists
Ynez Johnston,https://en.wikipedia.org//wiki/Ynez_Johnston,List_of_20th-century_women_artists
Lila Katzen,https://en.wikipedia.org//wiki/Lila_Katzen,List_of_20th-century_women_artists
Cynthia Kenny,https://en.wikipedia.org//wiki/Cynthia_Kenny,List_of_20th-century_women_artists
Maya Kopitseva,https://en.wikipedia.org//wiki/Maya_Kopitseva,List_of_20th-century_women_artists
Tatiana Kopnina,https://en.wikipedia.org//wiki/Tatiana_Kopnina,List_of_20th-century_women_artists
Elena Kostenko,https://en.wikipedia.org//wiki/Elena_Kostenko,List_of_20th-century_women_artists
Marina Kozlovskaya,https://en.wikipedia.org//wiki/Marina_Kozlovskaya,List_of_20th-century_women_artists
Yayoi Kusama,https://en.wikipedia.org//wiki/Yayoi_Kusama,List_of_20th-century_women_artists
Valeria Larina,https://en.wikipedia.org//wiki/Valeria_Larina,List_of_20th-century_women_artists
June Leaf,https://en.wikipedia.org//wiki/June_Leaf,List_of_20th-century_women_artists
Elizabeth Jane Lloyd,https://en.wikipedia.org//wiki/Elizabeth_Jane_Lloyd,List_of_20th-century_women_artists
Joan Mitchell,https://en.wikipedia.org//wiki/Joan_Mitchell,List_of_20th-century_women_artists
Inge Morath,https://en.wikipedia.org//wiki/Inge_Morath,List_of_20th-century_women_artists
Zelda Nolte,https://en.wikipedia.org//wiki/Zelda_Nolte,List_of_20th-century_women_artists
Margaret Olley,https://en.wikipedia.org//wiki/Margaret_Olley,List_of_20th-century_women_artists
Pat Passlof,https://en.wikipedia.org//wiki/Pat_Passlof,List_of_20th-century_women_artists
Galina Rumiantseva,https://en.wikipedia.org//wiki/Galina_Rumiantseva,List_of_20th-century_women_artists
Kapitolina Rumiantseva,https://en.wikipedia.org//wiki/Kapitolina_Rumiantseva,List_of_20th-century_women_artists
Betye Saar,https://en.wikipedia.org//wiki/Betye_Saar,List_of_20th-century_women_artists
Ana Sacerdote,https://en.wikipedia.org//wiki/Ana_Sacerdote,List_of_20th-century_women_artists
Behjat Sadr,https://en.wikipedia.org//wiki/Behjat_Sadr,List_of_20th-century_women_artists
Takako Saito,https://en.wikipedia.org//wiki/Takako_Saito,List_of_20th-century_women_artists
Honoré Desmond Sharrer,https://en.wikipedia.org//wiki/Honor%C3%A9_Desmond_Sharrer,List_of_20th-century_women_artists
Sarai Sherman,https://en.wikipedia.org//wiki/Sarai_Sherman,List_of_20th-century_women_artists
Galina Smirnova,https://en.wikipedia.org//wiki/Galina_Smirnova,List_of_20th-century_women_artists
Doretta Frenna Smith,https://en.wikipedia.org//wiki/Doretta_Frenna_Smith,List_of_20th-century_women_artists
Nancy Spero,https://en.wikipedia.org//wiki/Nancy_Spero,List_of_20th-century_women_artists
Katy Stephanides,https://en.wikipedia.org//wiki/Katy_Stephanides,List_of_20th-century_women_artists
Anne Truitt,https://en.wikipedia.org//wiki/Anne_Truitt,List_of_20th-century_women_artists
Nina Veselova,https://en.wikipedia.org//wiki/Nina_Veselova,List_of_20th-century_women_artists
Jane Wilson,https://en.wikipedia.org//wiki/Jane_Wilson,List_of_20th-century_women_artists
Leona Wood,https://en.wikipedia.org//wiki/Leona_Wood,List_of_20th-century_women_artists
Magdalena Abakanowicz,https://en.wikipedia.org//wiki/Magdalena_Abakanowicz,List_of_20th-century_women_artists
Maliheh Afnan,https://en.wikipedia.org//wiki/Maliheh_Afnan,List_of_20th-century_women_artists
Gayleen Aiken,https://en.wikipedia.org//wiki/Gayleen_Aiken,List_of_20th-century_women_artists
Edith Altman,https://en.wikipedia.org//wiki/Edith_Altman,List_of_20th-century_women_artists
Emma Andijewska,https://en.wikipedia.org//wiki/Emma_Andijewska,List_of_20th-century_women_artists
Helene Aylon,https://en.wikipedia.org//wiki/Helene_Aylon,List_of_20th-century_women_artists
Audrey Barker,https://en.wikipedia.org//wiki/Audrey_Barker,List_of_20th-century_women_artists
Mardi Barrie,https://en.wikipedia.org//wiki/Mardi_Barrie,List_of_20th-century_women_artists
Zuleika Bazhbeuk-Melikyan,https://en.wikipedia.org//wiki/Zuleika_Bazhbeuk-Melikyan,List_of_20th-century_women_artists
Karen Boccalero,https://en.wikipedia.org//wiki/Karen_Boccalero,List_of_20th-century_women_artists
Lee Bontecou,https://en.wikipedia.org//wiki/Lee_Bontecou,List_of_20th-century_women_artists
Pauline Boty,https://en.wikipedia.org//wiki/Pauline_Boty,List_of_20th-century_women_artists
Joan Brown,https://en.wikipedia.org//wiki/Joan_Brown,List_of_20th-century_women_artists
P. Buckley Moss,https://en.wikipedia.org//wiki/P._Buckley_Moss,List_of_20th-century_women_artists
Judy Chicago,https://en.wikipedia.org//wiki/Judy_Chicago,List_of_20th-century_women_artists
Meinrad Craighead,https://en.wikipedia.org//wiki/Meinrad_Craighead,List_of_20th-century_women_artists
Iran Darroudi,https://en.wikipedia.org//wiki/Iran_Darroudi,List_of_20th-century_women_artists
Irina Dobrekova,https://en.wikipedia.org//wiki/Irina_Dobrekova,List_of_20th-century_women_artists
Martha Edelheit,https://en.wikipedia.org//wiki/Martha_Edelheit,List_of_20th-century_women_artists
Marisol Escobar,https://en.wikipedia.org//wiki/Marisol_Escobar,List_of_20th-century_women_artists
Audrey Flack,https://en.wikipedia.org//wiki/Audrey_Flack,List_of_20th-century_women_artists
Eva Frankfurther,https://en.wikipedia.org//wiki/Eva_Frankfurther,List_of_20th-century_women_artists
Elisabeth Frink,https://en.wikipedia.org//wiki/Elisabeth_Frink,List_of_20th-century_women_artists
Valerie Ganz,https://en.wikipedia.org//wiki/Valerie_Ganz,List_of_20th-century_women_artists
Irina Getmanskaya,https://en.wikipedia.org//wiki/Irina_Getmanskaya,List_of_20th-century_women_artists
Tatiana Gorb,https://en.wikipedia.org//wiki/Tatiana_Gorb,List_of_20th-century_women_artists
Shirley Gorelick,https://en.wikipedia.org//wiki/Shirley_Gorelick,List_of_20th-century_women_artists
Elena Gorokhova,https://en.wikipedia.org//wiki/Elena_Gorokhova,List_of_20th-century_women_artists
Nancy Graves,https://en.wikipedia.org//wiki/Nancy_Graves,List_of_20th-century_women_artists
Eva Hesse,https://en.wikipedia.org//wiki/Eva_Hesse,List_of_20th-century_women_artists
Nicole Hollander,https://en.wikipedia.org//wiki/Nicole_Hollander,List_of_20th-century_women_artists
Nancy Holt,https://en.wikipedia.org//wiki/Nancy_Holt,List_of_20th-century_women_artists
Joan Jonas,https://en.wikipedia.org//wiki/Joan_Jonas,List_of_20th-century_women_artists
Alison Knowles,https://en.wikipedia.org//wiki/Alison_Knowles,List_of_20th-century_women_artists
Sara Leighton,https://en.wikipedia.org//wiki/Sara_Leighton,List_of_20th-century_women_artists
Lee Lozano,https://en.wikipedia.org//wiki/Lee_Lozano,List_of_20th-century_women_artists
Althea McNish,https://en.wikipedia.org//wiki/Althea_McNish,List_of_20th-century_women_artists
Totte Mannes,https://en.wikipedia.org//wiki/Totte_Mannes,List_of_20th-century_women_artists
Valentina Monakhova,https://en.wikipedia.org//wiki/Valentina_Monakhova,List_of_20th-century_women_artists
